date,close,volume,amount,pe_ttm,pe_median,pb,pb_median,dividend_yield
2018-10-22,3270.27,145862045.0,,11.08,16.75,1.39,1.61,
2018-10-23,3183.43,121013241.0,,10.78,16.18,1.35,1.59,
2018-10-24,3188.2,110909744.0,,10.82,16.08,1.35,1.6,
2018-10-25,3194.31,106951817.0,,10.83,16.29,1.35,1.61,
2018-10-26,3173.64,101299354.0,,10.83,16.28,1.34,1.6,
2018-10-29,3076.89,91839789.0,,10.54,15.75,1.3,1.58,
2018-10-30,3110.26,116070101.0,,10.62,15.92,1.3,1.58,
2018-10-31,3153.82,111207455.0,,10.6,16.59,1.29,1.6,
2018-11-01,3177.03,132653379.0,,10.63,16.87,1.3,1.61,
2018-11-02,3290.25,153466104.0,,10.93,17.49,1.33,1.66,
2018-11-05,3262.84,109706683.0,,10.83,17.44,1.32,1.66,
2018-11-06,3243.15,83869138.0,,10.78,17.35,1.32,1.65,
2018-11-07,3221.91,91615528.0,,10.71,17.43,1.31,1.64,
2018-11-08,3212.77,76414540.0,,10.69,17.25,1.31,1.63,
2018-11-09,3167.44,84282762.0,,10.5,17.02,1.28,1.62,
2018-11-12,3205.14,88062391.0,,10.59,17.2,1.29,1.65,
2018-11-13,3237.38,126493464.0,,10.66,17.33,1.3,1.69,
2018-11-14,3204.94,113808659.0,,10.54,17.32,1.29,1.68,
2018-11-15,3242.37,98558810.0,,10.66,17.43,1.3,1.71,
2018-11-16,3257.67,126876835.0,,10.69,17.44,1.3,1.7,
2018-11-19,3294.6,115956595.0,,10.81,17.52,1.32,1.7,
2018-11-20,3218.41,109361154.0,,10.59,17.13,1.29,1.65,
2018-11-21,3226.49,84119726.0,,10.6,17.09,1.29,1.65,
2018-11-22,3214.43,65098291.0,,10.57,17.08,1.29,1.66,
2018-11-23,3143.48,84638255.0,,10.37,16.59,1.27,1.6,
2018-11-26,3141.24,59379140.0,,10.36,16.5,1.27,1.59,
2018-11-27,3137.24,55407832.0,,10.34,16.38,1.26,1.6,
2018-11-28,3178.93,74881955.0,,10.45,16.83,1.28,1.63,
2018-11-29,3137.65,80498466.0,,10.34,16.72,1.26,1.61,
2018-11-30,3172.69,70921044.0,,10.44,16.72,1.27,1.63,
2018-12-03,3260.95,121487157.0,,10.7,17.29,1.31,1.67,
2018-12-04,3267.71,79415039.0,,10.72,17.28,1.31,1.67,
2018-12-05,3252.0,76153052.0,,10.66,17.32,1.3,1.66,
2018-12-06,3181.67,76328771.0,,10.47,16.91,1.28,1.62,
2018-12-07,3181.56,53361924.0,,10.45,16.88,1.28,1.62,
2018-12-10,3144.76,63437273.0,,10.35,16.65,1.28,1.59,
2018-12-11,3159.82,53223877.0,,10.39,16.72,1.28,1.6,
2018-12-12,3170.61,53309914.0,,10.44,16.87,1.29,1.62,
2018-12-13,3219.69,90442755.0,,10.58,17.13,1.3,1.63,
2018-12-14,3165.91,84301250.0,,10.43,16.79,1.29,1.59,
2018-12-17,3161.2,66497007.0,,10.55,16.91,1.31,1.82,
2018-12-18,3128.43,63820319.0,,10.45,16.89,1.3,1.81,
2018-12-19,3091.13,55522299.0,,10.34,16.65,1.28,1.79,
2018-12-20,3067.42,69749463.0,,10.25,16.49,1.27,1.79,
2018-12-21,3029.4,76758101.0,,10.15,16.24,1.26,1.76,
2018-12-24,3038.2,57299615.0,,10.17,16.36,1.26,1.75,
2018-12-25,3017.28,78689425.0,,10.1,16.23,1.25,1.74,
2018-12-26,3002.03,55647032.0,,10.07,16.18,1.25,1.72,
2018-12-27,2990.51,80541785.0,,10.03,16.24,1.24,1.7,
2018-12-28,3010.65,71053779.0,,10.09,16.21,1.25,1.7,
2019-01-02,2969.54,68663021.0,,9.94,15.95,1.23,1.68,
2019-01-03,2964.84,70867103.0,,9.95,15.98,1.23,1.67,
2019-01-04,3035.87,103318972.0,,10.15,16.27,1.26,1.71,
2019-01-07,3054.3,101164359.0,,10.19,16.33,1.26,1.73,
2019-01-08,3047.7,86170585.0,,10.16,16.38,1.26,1.73,
2019-01-09,3078.48,107364350.0,,10.26,16.52,1.27,1.76,
2019-01-10,3072.69,85271756.0,,10.22,16.39,1.27,1.75,
2019-01-11,3094.78,71786424.0,,10.29,16.42,1.27,1.76,
2019-01-14,3067.78,66121702.0,,10.2,16.23,1.26,1.75,
2019-01-15,3127.99,88772962.0,,10.36,16.8,1.28,1.78,
2019-01-16,3128.65,80214341.0,,10.37,16.67,1.28,1.78,
2019-01-17,3111.42,80174871.0,,10.33,16.62,1.28,1.76,
2019-01-18,3168.17,103963834.0,,10.52,17.02,1.3,1.79,
2019-01-21,3185.64,93915022.0,,10.58,17.09,1.31,1.81,
2019-01-22,3143.32,72990528.0,,10.45,16.78,1.29,1.77,
2019-01-23,3141.05,59870478.0,,10.45,16.79,1.29,1.76,
2019-01-24,3158.78,72934636.0,,10.5,16.94,1.29,1.79,
2019-01-25,3184.47,83967729.0,,10.59,16.96,1.31,1.8,
2019-01-28,3183.78,82622431.0,,10.63,16.93,1.31,1.79,
2019-01-29,3193.97,77658334.0,,10.67,16.94,1.31,1.77,
2019-01-30,3168.48,63746517.0,,10.61,16.78,1.3,1.76,
2019-01-31,3201.63,86247839.0,,10.74,16.68,1.32,1.75,
2019-02-01,3247.4,82019641.0,,10.86,17.06,1.33,1.78,
2019-02-11,3306.47,98818434.0,,10.99,17.52,1.35,1.83,
2019-02-12,3330.34,122232462.0,,11.04,17.62,1.35,1.84,
2019-02-13,3397.03,163828332.0,,11.27,18.05,1.38,1.89,
2019-02-14,3402.14,151127290.0,,11.25,18.09,1.38,1.89,
2019-02-15,3338.7,143668603.0,,11.04,17.4,1.35,1.87,
2019-02-18,3445.74,182886089.0,,11.35,18.38,1.39,1.92,
2019-02-19,3439.61,179083785.0,,11.34,18.25,1.39,1.91,
2019-02-20,3451.93,147390311.0,,11.38,18.31,1.39,1.9,
2019-02-21,3442.71,180143287.0,,11.34,18.27,1.39,1.91,
2019-02-22,3520.12,187237974.0,,11.54,19.16,1.41,1.98,
2019-02-25,3729.48,342557122.0,,12.21,20.16,1.49,2.1,
2019-02-26,3684.69,358038698.0,,12.06,20.15,1.48,2.12,
2019-02-27,3678.39,286236007.0,,12.1,19.86,1.48,2.1,
2019-02-28,3669.37,184810220.0,,12.06,20.68,1.47,2.09,
2019-03-01,3749.71,204711004.0,,12.32,21.09,1.5,2.12,
2019-03-04,3794.1,323490126.0,,12.44,21.44,1.52,2.15,
2019-03-05,3816.01,230853166.0,,12.48,21.73,1.52,2.17,
2019-03-06,3848.09,318077371.0,,12.6,21.95,1.53,2.22,
2019-03-07,3808.85,329846548.0,,12.48,21.74,1.52,2.2,
2019-03-08,3657.58,317990077.0,,11.97,20.72,1.46,2.1,
2019-03-11,3729.95,230912865.0,,12.15,21.64,1.48,2.15,
2019-03-12,3755.35,274926382.0,,12.24,22.09,1.49,2.19,
2019-03-13,3724.19,233682248.0,,12.11,21.81,1.48,2.17,
2019-03-14,3698.49,190817237.0,,12.03,21.15,1.47,2.1,
2019-03-15,3745.0,175174544.0,,12.15,21.46,1.48,2.16,
2019-03-18,3851.75,216928060.0,,12.46,22.29,1.52,2.17,
2019-03-19,3833.96,181727110.0,,12.43,22.1,1.51,2.17,
2019-03-20,3835.44,175632090.0,,12.41,21.97,1.51,2.19,
2019-03-21,3836.89,196310310.0,,12.41,22.18,1.51,2.21,
2019-03-22,3833.8,171356993.0,,12.39,22.06,1.51,2.22,
2019-03-25,3742.83,198586329.0,,12.09,22.05,1.47,2.2,
2019-03-26,3700.44,173046579.0,,11.96,21.38,1.46,2.11,
2019-03-27,3743.39,138758454.0,,12.08,22.03,1.47,2.14,
2019-03-28,3728.4,133272129.0,,12.09,21.67,1.46,2.14,
2019-03-29,3872.34,215639103.0,,12.5,22.26,1.51,2.22,
2019-04-01,3973.93,271382704.0,,12.83,23.37,1.54,2.27,
2019-04-02,3971.29,226000341.0,,12.82,23.24,1.53,2.27,
2019-04-03,4022.16,231917368.0,,12.98,23.29,1.55,2.33,
2019-04-04,4062.23,260410939.0,,13.13,23.55,1.57,2.32,
2019-04-08,4057.23,267505576.0,,13.12,23.31,1.57,2.31,
2019-04-09,4075.43,182956808.0,,13.12,23.23,1.57,2.31,
2019-04-10,4085.85,194687613.0,,13.13,23.4,1.57,2.3,
2019-04-11,3997.58,169049641.0,,12.89,22.93,1.54,2.22,
2019-04-12,3988.62,135862118.0,,12.87,22.97,1.54,2.22,
2019-04-15,3975.52,182645571.0,,12.8,23.0,1.53,2.19,
2019-04-16,4085.79,202041966.0,,13.17,23.44,1.58,2.22,
2019-04-17,4087.24,180367117.0,,13.2,23.59,1.58,2.22,
2019-04-18,4072.08,146562123.0,,13.14,23.51,1.57,2.2,
2019-04-19,4120.61,150794910.0,,13.23,23.48,1.58,2.23,
2019-04-22,4025.61,189353745.0,,12.94,22.99,1.55,2.23,
2019-04-23,4019.01,155611650.0,,12.9,22.92,1.54,2.2,
2019-04-24,4030.09,145498695.0,,12.91,23.1,1.55,2.25,
2019-04-25,3941.82,159722071.0,,12.66,22.31,1.51,2.18,
2019-04-26,3889.27,142008068.0,,12.43,22.11,1.49,2.14,
2019-04-29,3900.33,153870927.0,,12.4,22.12,1.49,2.04,
2019-04-30,3913.21,116233376.0,,12.27,21.64,1.46,2.05,
2019-05-06,3684.62,197472882.0,,11.62,19.92,1.39,1.9,
2019-05-07,3720.67,132847654.0,,11.69,19.98,1.39,1.94,
2019-05-08,3667.46,112867355.0,,11.53,19.83,1.38,1.91,
2019-05-09,3599.7,101037394.0,,11.34,19.54,1.35,1.89,
2019-05-10,3730.45,148003847.0,,11.68,20.22,1.39,1.97,
2019-05-13,3668.73,103391860.0,,11.51,19.91,1.37,1.95,
2019-05-14,3645.15,102313460.0,,11.45,19.79,1.37,1.93,
2019-05-15,3727.09,110161769.0,,11.67,20.32,1.39,1.96,
2019-05-16,3743.96,116258274.0,,11.72,20.36,1.4,1.94,
2019-05-17,3648.76,128453245.0,,11.46,19.68,1.37,1.86,
2019-05-20,3617.79,108963477.0,,11.42,19.59,1.36,1.85,
2019-05-21,3666.78,111022920.0,,11.54,19.95,1.38,1.9,
2019-05-22,3649.38,98346128.0,,11.5,19.66,1.37,1.88,
2019-05-23,3583.96,99897781.0,,11.34,19.31,1.35,1.87,
2019-05-24,3593.91,80934048.0,,11.37,19.19,1.36,1.86,
2019-05-27,3637.2,108830871.0,,11.48,19.64,1.37,1.91,
2019-05-28,3672.26,117886240.0,,11.58,19.65,1.38,1.92,
2019-05-29,3663.91,93355441.0,,11.56,19.69,1.38,1.93,
2019-05-30,3641.18,94202561.0,,11.52,19.54,1.38,1.9,
2019-05-31,3629.79,89222267.0,,11.48,19.34,1.37,1.89,
2019-06-03,3632.01,100723180.0,,11.48,19.51,1.37,1.89,
2019-06-04,3598.47,87097094.0,,11.41,19.33,1.36,1.87,
2019-06-05,3597.11,88642020.0,,11.42,19.26,1.37,1.89,
2019-06-06,3564.68,85534403.0,,11.34,19.08,1.36,1.88,
2019-06-10,3610.74,92375061.0,,11.46,19.26,1.37,1.87,
2019-06-11,3719.28,143482806.0,,11.72,19.95,1.41,1.94,
2019-06-12,3691.1,119178853.0,,11.64,19.97,1.4,1.91,
2019-06-13,3685.39,96331718.0,,11.62,19.82,1.39,1.9,
2019-06-14,3654.88,101817004.0,,11.54,19.68,1.38,1.87,
2019-06-17,3654.82,72976678.0,,11.77,20.16,1.41,1.98,
2019-06-18,3667.62,70692266.0,,11.8,20.11,1.42,1.98,
2019-06-19,3715.94,125595715.0,,11.92,20.32,1.44,2.01,
2019-06-20,3828.52,168872073.0,,12.24,21.13,1.48,2.07,
2019-06-21,3833.94,153635155.0,,12.26,21.24,1.48,2.11,
2019-06-24,3841.27,100084621.0,,12.29,21.35,1.48,2.11,
2019-06-25,3801.31,124075912.0,,12.17,21.08,1.47,2.09,
2019-06-26,3794.33,81820283.0,,12.15,21.18,1.46,2.1,
2019-06-27,3834.82,105316358.0,,12.25,21.36,1.48,2.11,
2019-06-28,3825.59,84766139.0,,12.22,21.3,1.48,2.08,
2019-07-01,3935.81,158370340.0,,12.5,21.93,1.51,2.13,
2019-07-02,3937.17,131863496.0,,12.49,21.83,1.51,2.12,
2019-07-03,3893.53,111992603.0,,12.39,21.8,1.5,2.1,
2019-07-04,3873.1,99342256.0,,12.35,21.77,1.49,2.1,
2019-07-05,3893.2,74006527.0,,12.39,21.78,1.5,2.11,
2019-07-08,3802.79,109539086.0,,12.11,21.12,1.46,2.04,
2019-07-09,3793.13,74842732.0,,12.07,21.3,1.46,2.04,
2019-07-10,3786.74,72833948.0,,12.01,21.14,1.46,2.02,
2019-07-11,3785.22,75311965.0,,12.02,21.04,1.46,2.03,
2019-07-12,3808.73,75465967.0,,12.1,20.83,1.47,2.06,
2019-07-15,3824.19,101205222.0,,12.13,21.05,1.48,2.08,
2019-07-16,3806.85,80730952.0,,12.08,21.23,1.47,2.08,
2019-07-17,3804.64,95183885.0,,12.07,21.1,1.47,2.08,
2019-07-18,3768.4,87496445.0,,11.97,20.73,1.46,2.05,
2019-07-19,3807.96,88086149.0,,12.07,20.8,1.47,2.09,
2019-07-22,3781.68,92101377.0,,11.98,20.53,1.46,2.03,
2019-07-23,3789.91,71313346.0,,12.01,20.7,1.47,2.05,
2019-07-24,3819.83,90940684.0,,12.1,20.84,1.48,2.05,
2019-07-25,3851.07,93740417.0,,12.16,20.98,1.49,2.06,
2019-07-26,3858.57,83259300.0,,12.18,20.94,1.49,2.05,
2019-07-29,3854.27,84814370.0,,12.16,21.01,1.48,2.04,
2019-07-30,3870.32,94123955.0,,12.22,21.09,1.49,2.07,
2019-07-31,3835.36,82151155.0,,12.14,21.0,1.48,2.05,
2019-08-01,3803.47,84114180.0,,12.04,20.7,1.47,2.02,
2019-08-02,3747.44,108335897.0,,11.86,20.38,1.45,1.99,
2019-08-05,3675.69,101325981.0,,11.64,20.08,1.42,1.93,
2019-08-06,3636.33,129833871.0,,11.52,19.47,1.4,1.9,
2019-08-07,3621.43,84238716.0,,11.47,19.7,1.4,1.88,
2019-08-08,3669.29,88457707.0,,11.6,19.73,1.41,1.9,
2019-08-09,3633.53,85295580.0,,11.52,19.41,1.41,1.86,
2019-08-12,3699.1,82083056.0,,11.69,19.44,1.43,1.89,
2019-08-13,3665.75,76500302.0,,11.58,19.32,1.42,1.87,
2019-08-14,3682.4,91202590.0,,11.63,19.42,1.42,1.88,
2019-08-15,3694.0,88598832.0,,11.65,19.37,1.43,1.9,
2019-08-16,3710.54,88319169.0,,11.61,19.37,1.43,1.91,
2019-08-19,3791.09,139327013.0,,11.82,20.21,1.45,2.01,
2019-08-20,3787.73,108602088.0,,11.8,20.36,1.45,2.0,
2019-08-21,3781.76,82299880.0,,11.77,20.27,1.45,1.99,
2019-08-22,3793.51,85807792.0,,11.79,20.63,1.45,2.02,
2019-08-23,3820.86,87954583.0,,11.82,20.55,1.46,2.0,
2019-08-26,3765.91,93859269.0,,11.64,20.3,1.44,1.98,
2019-08-27,3816.95,124731478.0,,11.83,20.75,1.46,2.02,
2019-08-28,3802.58,88750812.0,,11.77,20.63,1.45,2.01,
2019-08-29,3790.19,84083387.0,,11.7,20.72,1.45,1.99,
2019-08-30,3799.59,96695150.0,,11.7,20.66,1.45,1.98,
2019-09-02,3848.32,110289349.0,,11.77,21.26,1.46,2.01,
2019-09-03,3853.61,97714631.0,,11.79,21.4,1.46,2.04,
2019-09-04,3886.0,126628615.0,,11.9,21.61,1.47,2.07,
2019-09-05,3925.32,181656231.0,,12.02,22.32,1.49,2.09,
2019-09-06,3948.51,121882376.0,,12.08,22.48,1.5,2.1,
2019-09-09,3972.95,146809754.0,,12.14,22.66,1.5,2.12,
2019-09-10,3959.26,130889386.0,,12.1,22.59,1.5,2.12,
2019-09-11,3930.1,131594875.0,,12.06,22.38,1.49,2.13,
2019-09-12,3972.38,110241273.0,,12.16,22.69,1.51,2.14,
2019-09-16,3957.72,110259805.0,,12.13,22.54,1.5,2.12,
2019-09-17,3891.22,113694317.0,,11.95,21.82,1.48,2.08,
2019-09-18,3910.08,82056152.0,,11.98,21.7,1.48,2.09,
2019-09-19,3924.38,85984238.0,,12.02,21.77,1.49,2.08,
2019-09-20,3935.65,103455955.0,,12.05,21.93,1.49,2.09,
2019-09-23,3890.66,94036225.0,,11.92,21.49,1.48,2.05,
2019-09-24,3901.08,87783230.0,,11.95,21.41,1.48,2.06,
2019-09-25,3870.98,89520835.0,,11.86,21.03,1.47,2.07,
2019-09-26,3841.14,102698301.0,,11.8,20.77,1.46,2.02,
2019-09-27,3852.65,74003947.0,,11.82,20.88,1.46,2.01,
2019-09-30,3814.53,65931313.0,,11.72,20.82,1.45,2.0,
2019-10-08,3837.68,76657860.0,,11.78,20.69,1.46,1.99,
2019-10-09,3843.24,75854512.0,,11.81,20.6,1.46,2.0,
2019-10-10,3874.64,79222694.0,,11.89,20.69,1.47,2.01,
2019-10-11,3911.73,93412577.0,,12.01,20.96,1.49,2.03,
2019-10-14,3953.24,122393611.0,,12.14,21.25,1.5,2.05,
2019-10-15,3936.25,85273949.0,,12.1,20.95,1.5,2.04,
2019-10-16,3922.69,83229707.0,,12.05,21.04,1.49,2.03,
2019-10-17,3925.22,64863745.0,,12.06,20.96,1.49,2.03,
2019-10-18,3869.38,82321140.0,,11.9,20.5,1.47,1.99,
2019-10-21,3880.84,74182918.0,,11.96,20.43,1.48,1.98,
2019-10-22,3895.88,68918566.0,,11.99,20.65,1.48,2.02,
2019-10-23,3871.08,70198625.0,,11.92,20.29,1.48,2.0,
2019-10-24,3870.67,71334575.0,,11.93,20.41,1.48,1.97,
2019-10-25,3896.79,77453620.0,,11.94,20.66,1.48,1.97,
2019-10-28,3926.59,97406020.0,,11.97,21.23,1.47,1.97,
2019-10-29,3910.23,82257075.0,,11.88,20.34,1.46,1.97,
2019-10-30,3891.23,77872923.0,,11.77,20.13,1.45,1.93,
2019-10-31,3886.75,86714539.0,,11.67,20.04,1.42,1.89,
2019-11-01,3952.39,100689612.0,,11.81,20.09,1.44,1.93,
2019-11-04,3978.12,104193855.0,,11.89,20.13,1.45,1.94,
2019-11-05,4002.81,112911880.0,,11.96,20.54,1.46,1.98,
2019-11-06,3984.88,97312952.0,,11.93,20.45,1.46,1.96,
2019-11-07,3991.88,87254898.0,,11.93,20.34,1.46,1.97,
2019-11-08,3973.01,97106948.0,,11.86,20.44,1.45,1.97,
2019-11-11,3902.98,94155621.0,,11.66,20.09,1.42,1.94,
2019-11-12,3903.69,76543069.0,,11.68,20.16,1.42,1.95,
2019-11-13,3899.98,76749078.0,,11.64,20.03,1.42,1.93,
2019-11-14,3905.86,87008446.0,,11.64,20.42,1.42,1.92,
2019-11-15,3877.09,83730917.0,,11.58,20.3,1.41,1.9,
2019-11-18,3907.93,76645993.0,,11.66,20.61,1.42,1.92,
2019-11-19,3947.04,82161025.0,,11.74,20.6,1.43,1.93,
2019-11-20,3907.86,76815333.0,,11.64,20.37,1.42,1.9,
2019-11-21,3889.6,69130538.0,,11.6,20.24,1.41,1.9,
2019-11-22,3849.99,91042639.0,,11.51,20.08,1.4,1.89,
2019-11-25,3878.21,106066289.0,,11.61,20.08,1.42,1.93,
2019-11-26,3891.65,111513537.0,,11.64,20.32,1.42,1.9,
2019-11-27,3875.62,76437305.0,,11.6,20.11,1.41,1.9,
2019-11-28,3862.3,65230119.0,,11.55,20.05,1.41,1.89,
2019-11-29,3828.67,74144331.0,,11.46,20.22,1.4,1.88,
2019-12-02,3836.06,77412173.0,,11.48,20.14,1.4,1.89,
2019-12-03,3851.09,73611240.0,,11.51,20.35,1.4,1.89,
2019-12-04,3849.82,79683385.0,,11.49,20.25,1.4,1.89,
2019-12-05,3879.36,89051193.0,,11.57,20.41,1.41,1.9,
2019-12-06,3902.39,78648887.0,,11.62,20.46,1.42,1.92,
2019-12-09,3895.45,95353806.0,,11.6,20.5,1.41,1.93,
2019-12-10,3900.38,86262928.0,,11.6,20.79,1.41,1.95,
2019-12-11,3902.75,99765480.0,,11.63,20.8,1.42,1.95,
2019-12-12,3891.02,84708330.0,,11.6,20.78,1.41,1.94,
2019-12-13,3968.22,148571349.0,,11.83,21.35,1.44,1.98,
2019-12-16,3987.55,148486670.0,,12.01,21.49,1.47,2.05,
2019-12-17,4041.8,201162937.0,,12.17,21.7,1.49,2.07,
2019-12-18,4032.78,151351764.0,,12.15,21.56,1.49,2.08,
2019-12-19,4027.15,117900558.0,,12.14,21.49,1.48,2.11,
2019-12-20,4017.25,121267662.0,,12.12,21.23,1.48,2.11,
2019-12-23,3967.1,122816246.0,,11.96,20.98,1.46,2.08,
2019-12-24,3992.96,95989045.0,,12.02,21.08,1.47,2.12,
2019-12-25,3990.87,94938890.0,,12.01,21.12,1.47,2.13,
2019-12-26,4025.99,108860640.0,,12.11,21.35,1.48,2.17,
2019-12-27,4022.03,150926411.0,,12.11,21.32,1.48,2.16,
2019-12-30,4081.63,155971488.0,,12.26,21.71,1.5,2.17,
2019-12-31,4096.58,123264258.0,,12.3,21.91,1.5,2.2,
2020-01-02,4152.24,182116772.0,,12.45,22.47,1.52,2.23,
2020-01-03,4144.96,142826244.0,,12.44,22.57,1.52,2.24,
2020-01-06,4129.3,175309953.0,,12.4,22.75,1.52,2.23,
2020-01-07,4160.23,139489031.0,,12.47,22.84,1.52,2.26,
2020-01-08,4112.32,167585850.0,,12.32,22.35,1.51,2.22,
2020-01-09,4164.37,136886324.0,,12.42,22.69,1.52,2.23,
2020-01-10,4163.19,113031719.0,,12.43,22.59,1.52,2.24,
2020-01-13,4203.99,119691982.0,,12.53,22.84,1.53,2.24,
2020-01-14,4189.89,129320783.0,,12.49,22.77,1.52,2.24,
2020-01-15,4166.73,104633136.0,,12.42,22.84,1.52,2.25,
2020-01-16,4149.04,100267642.0,,12.34,22.57,1.51,2.23,
2020-01-17,4154.85,98725682.0,,12.35,22.26,1.51,2.22,
2020-01-20,4185.83,122409147.0,,12.42,22.34,1.51,2.23,
2020-01-21,4114.31,130527507.0,,12.23,22.0,1.49,2.2,
2020-01-22,4131.93,126758763.0,,12.28,21.95,1.49,2.18,
2020-01-23,4003.9,160357603.0,,11.96,21.01,1.45,2.08,
2020-02-03,3688.36,157559647.0,,11.04,19.13,1.34,1.92,
2020-02-04,3785.64,213933328.0,,11.29,19.35,1.37,1.95,
2020-02-05,3828.53,174925524.0,,11.4,19.86,1.39,1.98,
2020-02-06,3899.78,176462235.0,,11.58,20.45,1.41,2.01,
2020-02-07,3899.87,151731759.0,,11.57,20.45,1.41,2.0,
2020-02-10,3916.01,148406969.0,,11.61,21.1,1.41,2.04,
2020-02-11,3952.46,143441674.0,,11.71,20.9,1.42,2.06,
2020-02-12,3984.43,126710321.0,,11.78,20.97,1.43,2.06,
2020-02-13,3959.92,145001843.0,,11.71,20.76,1.43,2.04,
2020-02-14,3987.73,143239803.0,,11.78,20.87,1.43,2.05,
2020-02-17,4077.42,182778969.0,,12.03,21.64,1.46,2.07,
2020-02-18,4057.51,163236220.0,,11.96,21.52,1.46,2.09,
2020-02-19,4051.31,169046441.0,,11.96,21.3,1.45,2.1,
2020-02-20,4144.66,212232624.0,,12.19,22.34,1.48,2.14,
2020-02-21,4149.49,217213604.0,,12.24,22.35,1.48,2.17,
2020-02-24,4132.84,212869303.0,,12.17,22.66,1.47,2.17,
2020-02-25,4123.85,244167831.0,,12.08,22.36,1.47,2.15,
2020-02-26,4073.02,261094061.0,,11.98,21.78,1.45,2.13,
2020-02-27,4084.88,181290981.0,,11.98,21.92,1.46,2.1,
2020-02-28,3940.05,230275093.0,,11.57,20.43,1.41,2.01,
2020-03-02,4069.67,219313559.0,,11.88,21.47,1.45,2.09,
2020-03-03,4091.36,219369777.0,,11.94,21.53,1.45,2.1,
2020-03-04,4115.05,182424730.0,,12.0,21.92,1.46,2.14,
2020-03-05,4206.73,231823115.0,,12.25,22.38,1.49,2.17,
2020-03-06,4138.51,172475717.0,,12.07,21.99,1.47,2.14,
2020-03-09,3997.13,208102035.0,,11.7,21.47,1.42,2.08,
2020-03-10,4082.73,197416402.0,,11.91,22.35,1.45,2.07,
2020-03-11,4028.43,161656111.0,,11.78,21.96,1.43,2.06,
2020-03-12,3950.91,157060458.0,,11.59,21.32,1.41,2.01,
2020-03-13,3895.31,188296722.0,,11.44,20.88,1.39,1.96,
2020-03-16,3727.84,185968260.0,,11.07,19.92,1.34,1.9,
2020-03-17,3709.68,166246129.0,,11.02,19.85,1.33,1.88,
2020-03-18,3636.26,155037547.0,,10.82,19.62,1.31,1.83,
2020-03-19,3589.09,180807407.0,,10.66,19.83,1.29,1.82,
2020-03-20,3653.22,139603000.0,,10.84,20.11,1.31,1.85,
2020-03-23,3530.31,137108790.0,,10.5,19.22,1.27,1.78,
2020-03-24,3625.11,143103021.0,,10.78,19.52,1.3,1.84,
2020-03-25,3722.52,153495958.0,,11.04,20.06,1.34,1.88,
2020-03-26,3698.05,112310665.0,,10.94,19.6,1.33,1.86,
2020-03-27,3710.06,124060995.0,,10.96,19.72,1.33,1.87,
2020-03-30,3674.11,126876673.0,,10.88,19.08,1.32,1.82,
2020-03-31,3686.16,111453025.0,,10.85,18.84,1.32,1.82,
2020-04-01,3675.08,119352620.0,,10.81,19.04,1.31,1.81,
2020-04-02,3734.53,115168209.0,,10.98,19.47,1.33,1.82,
2020-04-03,3713.22,99825083.0,,10.92,19.19,1.32,1.82,
2020-04-07,3798.02,142778030.0,,11.13,19.59,1.35,1.85,
2020-04-08,3780.34,111389513.0,,11.07,19.58,1.34,1.86,
2020-04-09,3792.81,100485032.0,,11.1,19.67,1.35,1.86,
2020-04-10,3769.18,102444956.0,,11.03,19.32,1.34,1.85,
2020-04-13,3753.26,79053343.0,,10.99,19.08,1.33,1.84,
2020-04-14,3825.7,110637585.0,,11.17,19.53,1.35,1.86,
2020-04-15,3797.36,108461984.0,,11.1,19.03,1.34,1.83,
2020-04-16,3802.38,95947965.0,,11.11,19.12,1.34,1.82,
2020-04-17,3839.49,132004301.0,,11.2,19.07,1.36,1.85,
2020-04-20,3853.46,100013115.0,,11.25,19.15,1.36,1.87,
2020-04-21,3808.05,102921888.0,,11.13,19.09,1.35,1.84,
2020-04-22,3839.38,85899464.0,,11.2,19.07,1.36,1.85,
2020-04-23,3829.75,95508450.0,,11.16,19.14,1.35,1.88,
2020-04-24,3796.97,94844135.0,,11.15,19.14,1.34,1.84,
2020-04-27,3822.77,95462735.0,,11.24,20.43,1.34,1.82,
2020-04-28,3849.15,122093476.0,,11.28,19.88,1.35,1.8,
2020-04-29,3867.03,95854590.0,,11.4,21.02,1.34,1.84,
2020-04-30,3912.58,132917125.0,,11.77,22.57,1.35,1.86,
2020-05-06,3936.25,139855675.0,,11.8,22.91,1.35,1.88,
2020-05-07,3924.89,105514646.0,,11.76,22.71,1.35,1.86,
2020-05-08,3963.62,116943341.0,,11.86,22.8,1.36,1.89,
2020-05-11,3960.18,122673803.0,,11.87,22.61,1.36,1.89,
2020-05-12,3960.24,98250554.0,,11.85,22.31,1.36,1.85,
2020-05-13,3968.25,88190669.0,,11.87,22.32,1.36,1.86,
2020-05-14,3925.22,88530004.0,,11.75,21.99,1.35,1.83,
2020-05-15,3912.82,92618382.0,,11.72,22.01,1.34,1.84,
2020-05-18,3922.91,112801762.0,,11.75,21.81,1.35,1.86,
2020-05-19,3956.25,94015291.0,,11.84,22.06,1.36,1.87,
2020-05-20,3935.22,100791150.0,,11.79,21.93,1.35,1.85,
2020-05-21,3913.79,94861033.0,,11.73,21.66,1.34,1.84,
2020-05-22,3824.06,103378360.0,,11.49,20.98,1.32,1.82,
2020-05-25,3829.32,79033326.0,,11.5,21.05,1.32,1.79,
